movie_id,provider_name,provider_type
652483,Netflix,flatrate
652483,Netflix Standard with Ads,flatrate
5879,Criterion Channel,flatrate
11657,Amazon Video,rent
11657,Apple TV Store,rent
11657,Fandango At Home,rent
11657,Amazon Video,buy
11657,Apple TV Store,buy
11657,Fandango At Home,buy
24226,Amazon Video,rent
24226,Apple TV Store,rent
24226,Google Play Movies,rent
24226,YouTube,rent
24226,Fandango At Home,rent
24226,Amazon Video,buy
24226,Apple TV Store,buy
24226,Google Play Movies,buy
24226,YouTube,buy
24226,Fandango At Home,buy
11114,Disney Plus,flatrate
11114,Amazon Video,rent
11114,Apple TV Store,rent
11114,Google Play Movies,rent
11114,YouTube,rent
11114,Fandango At Home,rent
11114,Amazon Video,buy
11114,Apple TV Store,buy
11114,Google Play Movies,buy
11114,YouTube,buy
11114,Fandango At Home,buy
1786,HBO Max,flatrate
1786,HBO Max Amazon Channel,flatrate
1786,Criterion Channel,flatrate
1786,Fandango At Home,rent
1786,Fandango At Home,buy
228973,fuboTV,flatrate
228973,Paramount Plus Premium,flatrate
228973,AMC Plus Apple TV Channel ,flatrate
228973,Paramount+ Amazon Channel,flatrate
228973,AMC+ Amazon Channel,flatrate
228973,AMC+,flatrate
228973,Philo,flatrate
228973,Shudder,flatrate
228973,Sundance Now,flatrate
228973,Shudder Amazon Channel,flatrate
228973,Shudder Apple TV Channel,flatrate
228973,Amazon Video,rent
228973,Apple TV Store,rent
228973,Fandango At Home,rent
228973,Amazon Video,buy
228973,Apple TV Store,buy
228973,Google Play Movies,buy
228973,YouTube,buy
228973,Fandango At Home,buy
7300,Fandango At Home,buy
50725,Netflix,flatrate
50725,Amazon Prime Video,flatrate
50725,Hulu,flatrate
50725,fuboTV,flatrate
50725,Netflix Standard with Ads,flatrate
50725,Amazon Prime Video with Ads,flatrate
50725,Shout! Factory Amazon Channel,flatrate
50725,Amazon Video,rent
50725,Apple TV Store,rent
50725,Google Play Movies,rent
50725,YouTube,rent
50725,Fandango At Home,rent
50725,Amazon Video,buy
50725,Apple TV Store,buy
50725,Google Play Movies,buy
50725,YouTube,buy
50725,Fandango At Home,buy
227300,Amazon Video,rent
227300,Apple TV Store,rent
227300,Google Play Movies,rent
227300,YouTube,rent
227300,Fandango At Home,rent
227300,Amazon Video,buy
227300,Apple TV Store,buy
227300,Google Play Movies,buy
227300,YouTube,buy
227300,Fandango At Home,buy
10860,fuboTV,flatrate
10860,Paramount Plus Premium,flatrate
10860,Paramount Plus Essential,flatrate
10860,Paramount+ Amazon Channel,flatrate
10860,Paramount+ Roku Premium Channel,flatrate
10860,Amazon Video,rent
10860,Apple TV Store,rent
10860,Google Play Movies,rent
10860,YouTube,rent
10860,Fandango At Home,rent
10860,Spectrum On Demand,rent
10860,Amazon Video,buy
10860,Apple TV Store,buy
10860,Google Play Movies,buy
10860,YouTube,buy
10860,Fandango At Home,buy
53457,Amazon Prime Video,flatrate
53457,Amazon Prime Video with Ads,flatrate
53457,Amazon Video,rent
53457,Google Play Movies,rent
53457,YouTube,rent
53457,Fandango At Home,rent
53457,Amazon Video,buy
53457,Google Play Movies,buy
53457,YouTube,buy
53457,Fandango At Home,buy
8841,Amazon Video,rent
8841,Apple TV Store,rent
8841,Google Play Movies,rent
8841,YouTube,rent
8841,Fandango At Home,rent
8841,Amazon Video,buy
8841,Apple TV Store,buy
8841,Google Play Movies,buy
8841,YouTube,buy
8841,Fandango At Home,buy
245842,MovieSphere+ Amazon Channel,flatrate
245842,Amazon Video,rent
245842,Apple TV Store,rent
245842,Google Play Movies,rent
245842,YouTube,rent
245842,Fandango At Home,rent
245842,Amazon Video,buy
245842,Apple TV Store,buy
245842,Google Play Movies,buy
245842,YouTube,buy
245842,Fandango At Home,buy
809140,Amazon Prime Video,flatrate
809140,Hulu,flatrate
809140,fuboTV,flatrate
809140,YouTube TV,flatrate
809140,Amazon Prime Video with Ads,flatrate
809140,Amazon Video,rent
809140,Apple TV Store,rent
809140,Google Play Movies,rent
809140,YouTube,rent
809140,Fandango At Home,rent
809140,Spectrum On Demand,rent
809140,Amazon Video,buy
809140,Apple TV Store,buy
809140,Google Play Movies,buy
809140,YouTube,buy
809140,Fandango At Home,buy
176241,Amazon Video,buy
176241,Fandango At Home,buy
9318,France Channel Amazon Channel,flatrate
9318,Apple TV Store,rent
9318,Google Play Movies,rent
9318,YouTube,rent
9318,Fandango At Home,rent
9318,Apple TV Store,buy
9318,Google Play Movies,buy
9318,YouTube,buy
9318,Fandango At Home,buy
3766,Amazon Video,rent
3766,Apple TV Store,rent
3766,Google Play Movies,rent
3766,YouTube,rent
3766,Fandango At Home,rent
3766,Spectrum On Demand,rent
3766,Amazon Video,buy
3766,Apple TV Store,buy
3766,Google Play Movies,buy
3766,YouTube,buy
3766,Fandango At Home,buy
1083433,Netflix,flatrate
1083433,Amazon Video,rent
1083433,Apple TV Store,rent
1083433,Google Play Movies,rent
1083433,YouTube,rent
1083433,Fandango At Home,rent
1083433,Plex,rent
1083433,Amazon Video,buy
1083433,Apple TV Store,buy
1083433,Google Play Movies,buy
1083433,YouTube,buy
1083433,Fandango At Home,buy
583268,France Channel Amazon Channel,flatrate
583268,Amazon Video,rent
583268,Apple TV Store,rent
583268,Google Play Movies,rent
583268,YouTube,rent
583268,Fandango At Home,rent
583268,Amazon Video,buy
583268,Apple TV Store,buy
583268,Google Play Movies,buy
583268,YouTube,buy
583268,Fandango At Home,buy
530254,Amazon Prime Video,flatrate
530254,Hulu,flatrate
530254,Philo,flatrate
530254,Fandor Amazon Channel,flatrate
530254,Screambox Amazon Channel,flatrate
530254,Rakuten Viki,flatrate
530254,Amazon Prime Video with Ads,flatrate
530254,Midnight Pulp Amazon Channel,flatrate
530254,Amazon Video,rent
530254,Apple TV Store,rent
530254,Google Play Movies,rent
530254,YouTube,rent
530254,Fandango At Home,rent
530254,Amazon Video,buy
530254,Apple TV Store,buy
530254,Google Play Movies,buy
530254,YouTube,buy
530254,Fandango At Home,buy
263341,Netflix,flatrate
263341,Netflix Standard with Ads,flatrate
334538,Amazon Video,rent
334538,Apple TV Store,rent
334538,Google Play Movies,rent
334538,YouTube,rent
334538,Fandango At Home,rent
334538,Amazon Video,buy
334538,Apple TV Store,buy
334538,Google Play Movies,buy
334538,YouTube,buy
334538,Fandango At Home,buy
25643,HBO Max,flatrate
25643,HBO Max Amazon Channel,flatrate
25643,Amazon Video,rent
25643,Apple TV Store,rent
25643,Google Play Movies,rent
25643,YouTube,rent
25643,Fandango At Home,rent
25643,Amazon Video,buy
25643,Apple TV Store,buy
25643,Google Play Movies,buy
25643,YouTube,buy
25643,Fandango At Home,buy
10876,Amazon Video,rent
10876,Apple TV Store,rent
10876,Google Play Movies,rent
10876,YouTube,rent
10876,Fandango At Home,rent
10876,Amazon Video,buy
10876,Apple TV Store,buy
10876,Google Play Movies,buy
10876,YouTube,buy
10876,Fandango At Home,buy
44249,Fandango At Home,rent
44249,Fandango At Home,buy
13550,Philo,flatrate
13550,Night Flight Plus,flatrate
13550,Screambox Amazon Channel,flatrate
13550,Eternal Family,flatrate
13550,Midnight Pulp,flatrate
13550,Troma NOW,flatrate
13550,Midnight Pulp Amazon Channel,flatrate
13550,IndiePix Unlimited Amazon Channel,flatrate
13550,Amazon Video,rent
13550,Apple TV Store,rent
13550,Google Play Movies,rent
13550,YouTube,rent
13550,Fandango At Home,rent
13550,Amazon Video,buy
13550,Apple TV Store,buy
13550,Google Play Movies,buy
13550,YouTube,buy
13550,Fandango At Home,buy
97614,Amazon Prime Video,flatrate
97614,fuboTV,flatrate
97614,Philo,flatrate
97614,Amazon Prime Video with Ads,flatrate
97614,Amazon Video,rent
97614,Apple TV Store,rent
97614,Google Play Movies,rent
97614,YouTube,rent
97614,Fandango At Home,rent
97614,FlixFling,rent
97614,Amazon Video,buy
97614,Apple TV Store,buy
97614,Google Play Movies,buy
97614,YouTube,buy
97614,Fandango At Home,buy
97614,FlixFling,buy
199534,Amazon Video,rent
199534,Apple TV Store,rent
199534,Google Play Movies,rent
199534,YouTube,rent
199534,Fandango At Home,rent
199534,Amazon Video,buy
199534,Apple TV Store,buy
199534,Google Play Movies,buy
199534,YouTube,buy
199534,Fandango At Home,buy
56715,Amazon Prime Video,flatrate
56715,Amazon Prime Video with Ads,flatrate
56715,Google Play Movies,rent
56715,YouTube,rent
56715,Apple TV Store,buy
56715,Google Play Movies,buy
56715,YouTube,buy
73499,Philo,flatrate
73499,Amazon Video,rent
73499,Apple TV Store,rent
73499,Google Play Movies,rent
73499,YouTube,rent
73499,Fandango At Home,rent
73499,Amazon Video,buy
73499,Apple TV Store,buy
73499,Google Play Movies,buy
73499,YouTube,buy
73499,Fandango At Home,buy
9592,Amazon Video,rent
9592,Apple TV Store,rent
9592,Google Play Movies,rent
9592,YouTube,rent
9592,Fandango At Home,rent
9592,Amazon Video,buy
9592,Apple TV Store,buy
9592,Google Play Movies,buy
9592,YouTube,buy
9592,Fandango At Home,buy
58428,Amazon Prime Video,flatrate
58428,AMC Plus Apple TV Channel ,flatrate
58428,AMC+,flatrate
58428,Shudder,flatrate
58428,Screambox Amazon Channel,flatrate
58428,Amazon Prime Video with Ads,flatrate
58428,Bloodstream,flatrate
58428,Amazon Video,rent
58428,Apple TV Store,rent
58428,Google Play Movies,rent
58428,YouTube,rent
58428,Fandango At Home,rent
58428,FlixFling,rent
58428,Amazon Video,buy
58428,Apple TV Store,buy
58428,Google Play Movies,buy
58428,YouTube,buy
58428,Fandango At Home,buy
58428,FlixFling,buy
1110358,MUBI,flatrate
1110358,MUBI Amazon Channel,flatrate
144789,Amazon Video,rent
144789,Apple TV Store,rent
144789,Google Play Movies,rent
144789,YouTube,rent
144789,Fandango At Home,rent
144789,Amazon Video,buy
144789,Apple TV Store,buy
144789,Google Play Movies,buy
144789,YouTube,buy
144789,Fandango At Home,buy
44251,Crunchyroll,flatrate
44251,Crunchyroll Amazon Channel,flatrate
44251,Amazon Video,rent
44251,Apple TV Store,rent
44251,Fandango At Home,rent
44251,Amazon Video,buy
44251,Apple TV Store,buy
44251,Fandango At Home,buy
227700,Amazon Prime Video,flatrate
227700,FlixFling,flatrate
227700,Amazon Prime Video with Ads,flatrate
227700,Midnight Pulp Amazon Channel,flatrate
227700,Amazon Video,rent
227700,Amazon Video,buy
10576,IndieFlix,flatrate
10576,IndieFlix Shorts Amazon Channel,flatrate
10576,Amazon Video,rent
10576,Apple TV Store,rent
10576,Google Play Movies,rent
10576,YouTube,rent
10576,Fandango At Home,rent
10576,Amazon Video,buy
10576,Apple TV Store,buy
10576,Google Play Movies,buy
10576,YouTube,buy
10576,Fandango At Home,buy
15400,Disney Plus,flatrate
15400,Amazon Video,rent
15400,Apple TV Store,rent
15400,Google Play Movies,rent
15400,YouTube,rent
15400,Fandango At Home,rent
15400,Amazon Video,buy
15400,Apple TV Store,buy
15400,Google Play Movies,buy
15400,YouTube,buy
15400,Fandango At Home,buy
1552,Amazon Prime Video,flatrate
1552,Amazon Prime Video with Ads,flatrate
1552,Amazon Video,rent
1552,Apple TV Store,rent
1552,Google Play Movies,rent
1552,YouTube,rent
1552,Fandango At Home,rent
1552,Amazon Video,buy
1552,Apple TV Store,buy
1552,Google Play Movies,buy
1552,YouTube,buy
1552,Fandango At Home,buy
9910,Netflix,flatrate
9910,Amazon Prime Video,flatrate
9910,fuboTV,flatrate
9910,Philo,flatrate
9910,Netflix Standard with Ads,flatrate
9910,Amazon Prime Video with Ads,flatrate
9910,Shout! Factory Amazon Channel,flatrate
9910,Apple TV Store,rent
9910,Google Play Movies,rent
9910,YouTube,rent
9910,Apple TV Store,buy
9910,Google Play Movies,buy
9910,YouTube,buy
630220,Netflix,flatrate
630220,Netflix Standard with Ads,flatrate
11908,MovieSphere+ Amazon Channel,flatrate
11908,Amazon Video,rent
11908,Apple TV Store,rent
11908,Fandango At Home,rent
11908,Amazon Video,buy
11908,Apple TV Store,buy
11908,Fandango At Home,buy
777245,Amazon Video,rent
777245,Apple TV Store,rent
777245,Google Play Movies,rent
777245,YouTube,rent
777245,Fandango At Home,rent
777245,Plex,rent
777245,Amazon Video,buy
777245,Apple TV Store,buy
777245,Google Play Movies,buy
777245,YouTube,buy
777245,Fandango At Home,buy
1010600,Starz Apple TV Channel,flatrate
1010600,Starz Roku Premium Channel,flatrate
1010600,Starz,flatrate
1010600,Philo,flatrate
1010600,Starz Amazon Channel,flatrate
1010600,Amazon Video,rent
1010600,Apple TV Store,rent
1010600,Google Play Movies,rent
1010600,YouTube,rent
1010600,Fandango At Home,rent
1010600,FlixFling,rent
1010600,Plex,rent
1010600,Amazon Video,buy
1010600,Apple TV Store,buy
1010600,Google Play Movies,buy
1010600,YouTube,buy
1010600,Fandango At Home,buy
535437,Amazon Video,rent
535437,Apple TV Store,rent
535437,Google Play Movies,rent
535437,YouTube,rent
535437,Fandango At Home,rent
535437,Amazon Video,buy
535437,Apple TV Store,buy
535437,Google Play Movies,buy
535437,YouTube,buy
535437,Fandango At Home,buy
673593,Netflix,flatrate
673593,Paramount Plus Premium,flatrate
673593,Paramount Plus Essential,flatrate
673593,Paramount+ Amazon Channel,flatrate
673593,Paramount+ Roku Premium Channel,flatrate
673593,Netflix Standard with Ads,flatrate
673593,Amazon Video,rent
673593,Apple TV Store,rent
673593,Google Play Movies,rent
673593,YouTube,rent
673593,Fandango At Home,rent
673593,JustWatch TV,rent
673593,Plex,rent
673593,Amazon Video,buy
673593,Apple TV Store,buy
673593,Google Play Movies,buy
673593,YouTube,buy
673593,Fandango At Home,buy
152792,Hulu,flatrate
152792,Philo,flatrate
152792,Amazon Video,rent
152792,Apple TV Store,rent
152792,Google Play Movies,rent
152792,YouTube,rent
152792,Fandango At Home,rent
152792,Amazon Video,buy
152792,Apple TV Store,buy
152792,Google Play Movies,buy
152792,YouTube,buy
152792,Fandango At Home,buy
987686,Netflix,flatrate
987686,Netflix Standard with Ads,flatrate
1792,Amazon Video,rent
1792,Apple TV Store,rent
1792,Google Play Movies,rent
1792,YouTube,rent
1792,Fandango At Home,rent
1792,Amazon Video,buy
1792,Apple TV Store,buy
1792,Google Play Movies,buy
1792,YouTube,buy
1792,Fandango At Home,buy
9445,Amazon Prime Video,flatrate
9445,Amazon Prime Video with Ads,flatrate
9445,Amazon Video,rent
9445,Apple TV Store,rent
9445,Amazon Video,buy
9445,Apple TV Store,buy
9445,Fandango At Home,buy
11712,Criterion Channel,flatrate
11712,Amazon Video,rent
11712,Apple TV Store,rent
11712,Fandango At Home,rent
11712,Amazon Video,buy
11712,Apple TV Store,buy
11712,Fandango At Home,buy
245906,Amazon Prime Video,flatrate
245906,Amazon Prime Video with Ads,flatrate
245906,Amazon Video,rent
245906,Apple TV Store,rent
245906,Google Play Movies,rent
245906,YouTube,rent
245906,Fandango At Home,rent
245906,Plex,rent
245906,Amazon Video,buy
245906,Apple TV Store,buy
245906,Google Play Movies,buy
245906,YouTube,buy
245906,Fandango At Home,buy
433247,Netflix,flatrate
433247,Netflix Standard with Ads,flatrate
487242,Amazon Video,rent
487242,Apple TV Store,rent
487242,Google Play Movies,rent
487242,YouTube,rent
487242,Fandango At Home,rent
487242,Amazon Video,buy
487242,Apple TV Store,buy
487242,Google Play Movies,buy
487242,YouTube,buy
487242,Fandango At Home,buy
13018,MovieSphere+ Amazon Channel,flatrate
13018,Amazon Video,rent
13018,Google Play Movies,rent
13018,YouTube,rent
13018,Fandango At Home,rent
13018,Amazon Video,buy
13018,Apple TV Store,buy
13018,Google Play Movies,buy
13018,YouTube,buy
13018,Fandango At Home,buy
611213,Netflix,flatrate
611213,Netflix Standard with Ads,flatrate
11419,Amazon Video,rent
11419,Apple TV Store,rent
11419,Google Play Movies,rent
11419,YouTube,rent
11419,Fandango At Home,rent
11419,Spectrum On Demand,rent
11419,Amazon Video,buy
11419,Apple TV Store,buy
11419,Google Play Movies,buy
11419,YouTube,buy
11419,Fandango At Home,buy
840464,Amazon Video,rent
840464,Apple TV Store,rent
840464,Google Play Movies,rent
840464,YouTube,rent
840464,Fandango At Home,rent
840464,Plex,rent
840464,Amazon Video,buy
840464,Apple TV Store,buy
840464,Google Play Movies,buy
840464,YouTube,buy
840464,Fandango At Home,buy
354216,AMC Plus Apple TV Channel ,flatrate
354216,AMC+ Amazon Channel,flatrate
354216,AMC+,flatrate
354216,Philo,flatrate
354216,Shudder,flatrate
354216,Sundance Now,flatrate
354216,Shudder Amazon Channel,flatrate
354216,Shudder Apple TV Channel,flatrate
354216,Amazon Video,rent
354216,Apple TV Store,rent
354216,Google Play Movies,rent
354216,YouTube,rent
354216,Fandango At Home,rent
354216,Amazon Video,buy
354216,Apple TV Store,buy
354216,Google Play Movies,buy
354216,YouTube,buy
354216,Fandango At Home,buy
12665,Amazon Video,rent
12665,Apple TV Store,rent
12665,Google Play Movies,rent
12665,YouTube,rent
12665,Fandango At Home,rent
12665,Amazon Video,buy
12665,Apple TV Store,buy
12665,Google Play Movies,buy
12665,YouTube,buy
12665,Fandango At Home,buy
460321,Netflix,flatrate
460321,Netflix Standard with Ads,flatrate
9716,Amazon Prime Video,flatrate
9716,Amazon Prime Video with Ads,flatrate
9716,Amazon Video,rent
9716,Apple TV Store,rent
9716,Google Play Movies,rent
9716,YouTube,rent
9716,Fandango At Home,rent
9716,Amazon Video,buy
9716,Apple TV Store,buy
9716,Google Play Movies,buy
9716,YouTube,buy
9716,Fandango At Home,buy
11040,fuboTV,flatrate
11040,MGM+ Amazon Channel,flatrate
11040,MGM Plus Roku Premium Channel,flatrate
11040,MGM Plus,flatrate
11040,Philo,flatrate
11040,Amazon Video,rent
11040,Apple TV Store,rent
11040,Google Play Movies,rent
11040,YouTube,rent
11040,Fandango At Home,rent
11040,Amazon Video,buy
11040,Apple TV Store,buy
11040,Google Play Movies,buy
11040,YouTube,buy
11040,Fandango At Home,buy
16353,Amazon Prime Video,flatrate
16353,fuboTV,flatrate
16353,Philo,flatrate
16353,Amazon Prime Video with Ads,flatrate
16353,Magnolia Selects Amazon Channel,flatrate
16353,Warriors and Gangsters Amazon Channel,flatrate
16353,Amazon Video,rent
16353,Apple TV Store,rent
16353,Google Play Movies,rent
16353,YouTube,rent
16353,Fandango At Home,rent
16353,FlixFling,rent
16353,Amazon Video,buy
16353,Apple TV Store,buy
16353,Google Play Movies,buy
16353,YouTube,buy
16353,Fandango At Home,buy
16353,FlixFling,buy
21334,Amazon Video,rent
21334,Apple TV Store,rent
21334,Google Play Movies,rent
21334,YouTube,rent
21334,Fandango At Home,rent
21334,JustWatch TV,rent
21334,Amazon Video,buy
21334,Apple TV Store,buy
21334,Google Play Movies,buy
21334,YouTube,buy
21334,Fandango At Home,buy
470114,Amazon Prime Video,flatrate
470114,Amazon Prime Video with Ads,flatrate
470114,Amazon Video,rent
470114,Apple TV Store,rent
470114,Google Play Movies,rent
470114,YouTube,rent
470114,Fandango At Home,rent
470114,Amazon Video,buy
470114,Apple TV Store,buy
470114,Google Play Movies,buy
470114,YouTube,buy
470114,Fandango At Home,buy
