movie_id,provider_name,provider_type
1771,Disney Plus,flatrate
1771,Amazon Video,rent
1771,Apple TV Store,rent
1771,Google Play Movies,rent
1771,YouTube,rent
1771,Fandango At Home,rent
1771,Amazon Video,buy
1771,Apple TV Store,buy
1771,Google Play Movies,buy
1771,YouTube,buy
1771,Fandango At Home,buy
68721,Disney Plus,flatrate
68721,Amazon Video,rent
68721,Apple TV Store,rent
68721,Google Play Movies,rent
68721,YouTube,rent
68721,Fandango At Home,rent
68721,Amazon Video,buy
68721,Apple TV Store,buy
68721,Google Play Movies,buy
68721,YouTube,buy
68721,Fandango At Home,buy
11,Disney Plus,flatrate
11,Amazon Video,rent
11,Google Play Movies,rent
11,YouTube,rent
11,Amazon Video,buy
11,Apple TV Store,buy
11,Google Play Movies,buy
11,YouTube,buy
11,Fandango At Home,buy
10195,Disney Plus,flatrate
10195,Amazon Video,rent
10195,Apple TV Store,rent
10195,Google Play Movies,rent
10195,YouTube,rent
10195,Fandango At Home,rent
10195,Amazon Video,buy
10195,Apple TV Store,buy
10195,Google Play Movies,buy
10195,YouTube,buy
10195,Fandango At Home,buy
807,Amazon Video,rent
807,Apple TV Store,rent
807,Google Play Movies,rent
807,YouTube,rent
807,Fandango At Home,rent
807,Amazon Video,buy
807,Apple TV Store,buy
807,Google Play Movies,buy
807,YouTube,buy
807,Fandango At Home,buy
22,Disney Plus,flatrate
22,Amazon Video,rent
22,Apple TV Store,rent
22,Google Play Movies,rent
22,YouTube,rent
22,Fandango At Home,rent
22,Amazon Video,buy
22,Apple TV Store,buy
22,Google Play Movies,buy
22,YouTube,buy
22,Fandango At Home,buy
674,HBO Max,flatrate
674,HBO Max Amazon Channel,flatrate
674,Peacock Premium,flatrate
674,YouTube TV,flatrate
674,Peacock Premium Plus,flatrate
674,Amazon Video,rent
674,Apple TV Store,rent
674,Google Play Movies,rent
674,YouTube,rent
674,Fandango At Home,rent
674,Spectrum On Demand,rent
674,Plex,rent
674,Amazon Video,buy
674,Apple TV Store,buy
674,Google Play Movies,buy
674,YouTube,buy
674,Fandango At Home,buy
297761,HBO Max,flatrate
297761,HBO Max Amazon Channel,flatrate
297761,YouTube TV,flatrate
297761,Cinemax Amazon Channel,flatrate
297761,Cinemax Apple TV Channel,flatrate
297761,Amazon Video,rent
297761,Apple TV Store,rent
297761,Google Play Movies,rent
297761,YouTube,rent
297761,Fandango At Home,rent
297761,Plex,rent
297761,Amazon Video,buy
297761,Apple TV Store,buy
297761,Google Play Movies,buy
297761,YouTube,buy
297761,Fandango At Home,buy
634649,Starz Apple TV Channel,flatrate
634649,Starz Roku Premium Channel,flatrate
634649,Starz,flatrate
634649,Philo,flatrate
634649,Amazon Video,rent
634649,Apple TV Store,rent
634649,Google Play Movies,rent
634649,YouTube,rent
634649,Fandango At Home,rent
634649,Spectrum On Demand,rent
634649,Plex,rent
634649,Amazon Video,buy
634649,Apple TV Store,buy
634649,Google Play Movies,buy
634649,YouTube,buy
634649,Fandango At Home,buy
102899,Disney Plus,flatrate
102899,Amazon Video,rent
102899,Apple TV Store,rent
102899,Google Play Movies,rent
102899,YouTube,rent
102899,Fandango At Home,rent
102899,Amazon Video,buy
102899,Apple TV Store,buy
102899,Google Play Movies,buy
102899,YouTube,buy
102899,Fandango At Home,buy
284053,Disney Plus,flatrate
284053,Amazon Video,rent
284053,Apple TV Store,rent
284053,Google Play Movies,rent
284053,Amazon Video,buy
284053,Apple TV Store,buy
284053,Google Play Movies,buy
767,HBO Max,flatrate
767,HBO Max Amazon Channel,flatrate
767,Peacock Premium,flatrate
767,YouTube TV,flatrate
767,Peacock Premium Plus,flatrate
767,Amazon Video,rent
767,Apple TV Store,rent
767,Google Play Movies,rent
767,YouTube,rent
767,Fandango At Home,rent
767,Spectrum On Demand,rent
767,Plex,rent
767,Amazon Video,buy
767,Apple TV Store,buy
767,Google Play Movies,buy
767,YouTube,buy
767,Fandango At Home,buy
12445,HBO Max,flatrate
12445,HBO Max Amazon Channel,flatrate
12445,Peacock Premium,flatrate
12445,YouTube TV,flatrate
12445,Peacock Premium Plus,flatrate
12445,Amazon Video,rent
12445,Apple TV Store,rent
12445,Google Play Movies,rent
12445,YouTube,rent
12445,Fandango At Home,rent
12445,Spectrum On Demand,rent
12445,Plex,rent
12445,Amazon Video,buy
12445,Apple TV Store,buy
12445,Google Play Movies,buy
12445,YouTube,buy
12445,Fandango At Home,buy
297762,HBO Max,flatrate
297762,HBO Max Amazon Channel,flatrate
297762,Cinemax Amazon Channel,flatrate
297762,Cinemax Apple TV Channel,flatrate
297762,Amazon Video,rent
297762,Apple TV Store,rent
297762,Google Play Movies,rent
297762,YouTube,rent
297762,Fandango At Home,rent
297762,Plex,rent
297762,Amazon Video,buy
297762,Apple TV Store,buy
297762,Google Play Movies,buy
297762,YouTube,buy
297762,Fandango At Home,buy
354912,Disney Plus,flatrate
354912,Amazon Video,rent
354912,Apple TV Store,rent
354912,Google Play Movies,rent
354912,YouTube,rent
354912,Fandango At Home,rent
354912,Amazon Video,buy
354912,Apple TV Store,buy
354912,Google Play Movies,buy
354912,YouTube,buy
354912,Fandango At Home,buy
135397,Netflix,flatrate
135397,Netflix Standard with Ads,flatrate
135397,Amazon Video,rent
135397,Apple TV Store,rent
135397,Google Play Movies,rent
135397,YouTube,rent
135397,Fandango At Home,rent
135397,Amazon Video,buy
135397,Apple TV Store,buy
135397,Google Play Movies,buy
135397,YouTube,buy
135397,Fandango At Home,buy
140607,Disney Plus,flatrate
140607,YouTube TV,flatrate
140607,Amazon Video,rent
140607,Apple TV Store,rent
140607,Google Play Movies,rent
140607,YouTube,rent
140607,Fandango At Home,rent
140607,Amazon Video,buy
140607,Apple TV Store,buy
140607,Google Play Movies,buy
140607,YouTube,buy
140607,Fandango At Home,buy
14160,Disney Plus,flatrate
14160,Amazon Video,rent
14160,Apple TV Store,rent
14160,Google Play Movies,rent
14160,YouTube,rent
14160,Fandango At Home,rent
14160,Amazon Video,buy
14160,Apple TV Store,buy
14160,Google Play Movies,buy
14160,YouTube,buy
14160,Fandango At Home,buy
675,HBO Max,flatrate
675,HBO Max Amazon Channel,flatrate
675,Peacock Premium,flatrate
675,YouTube TV,flatrate
675,Peacock Premium Plus,flatrate
675,Amazon Video,rent
675,Apple TV Store,rent
675,Google Play Movies,rent
675,YouTube,rent
675,Fandango At Home,rent
675,Spectrum On Demand,rent
675,Plex,rent
675,Amazon Video,buy
675,Apple TV Store,buy
675,Google Play Movies,buy
675,YouTube,buy
675,Fandango At Home,buy
105,Amazon Video,rent
105,Apple TV Store,rent
105,Google Play Movies,rent
105,YouTube,rent
105,Fandango At Home,rent
105,Amazon Video,buy
105,Apple TV Store,buy
105,Google Play Movies,buy
105,YouTube,buy
105,Fandango At Home,buy
286217,YouTube TV,flatrate
286217,Amazon Video,rent
286217,Apple TV Store,rent
286217,Google Play Movies,rent
286217,YouTube,rent
286217,Fandango At Home,rent
286217,Amazon Video,buy
286217,Apple TV Store,buy
286217,Google Play Movies,buy
286217,YouTube,buy
286217,Fandango At Home,buy
557,Disney Plus,flatrate
557,fuboTV,flatrate
557,HBO Max,flatrate
557,HBO Max Amazon Channel,flatrate
557,YouTube TV,flatrate
557,Amazon Video,rent
557,Apple TV Store,rent
557,Google Play Movies,rent
557,YouTube,rent
557,Fandango At Home,rent
557,Amazon Video,buy
557,Apple TV Store,buy
557,Google Play Movies,buy
557,YouTube,buy
557,Fandango At Home,buy
245891,HBO Max,flatrate
245891,HBO Max Amazon Channel,flatrate
245891,Amazon Video,rent
245891,Apple TV Store,rent
245891,Google Play Movies,rent
245891,Fandango At Home,rent
245891,Spectrum On Demand,rent
245891,Plex,rent
245891,Amazon Video,buy
245891,Apple TV Store,buy
245891,Google Play Movies,buy
245891,YouTube,buy
245891,Fandango At Home,buy
100402,Disney Plus,flatrate
100402,Amazon Video,rent
100402,Apple TV Store,rent
100402,Google Play Movies,rent
100402,YouTube,rent
100402,Fandango At Home,rent
100402,Amazon Video,buy
100402,Apple TV Store,buy
100402,Google Play Movies,buy
100402,YouTube,buy
100402,Fandango At Home,buy
98,fuboTV,flatrate
98,MGM+ Amazon Channel,flatrate
98,Paramount Plus Premium,flatrate
98,Paramount Plus Essential,flatrate
98,Paramount+ Amazon Channel,flatrate
98,MGM Plus Roku Premium Channel,flatrate
98,Kanopy,flatrate
98,MGM Plus,flatrate
98,Philo,flatrate
98,Amazon Video,rent
98,Apple TV Store,rent
98,Google Play Movies,rent
98,YouTube,rent
98,Fandango At Home,rent
98,JustWatch TV,rent
98,Spectrum On Demand,rent
98,Plex,rent
98,Amazon Video,buy
98,Apple TV Store,buy
98,Google Play Movies,buy
98,YouTube,buy
98,Fandango At Home,buy
496243,Amazon Video,rent
496243,Apple TV Store,rent
496243,Google Play Movies,rent
496243,YouTube,rent
496243,Fandango At Home,rent
496243,FlixFling,rent
496243,Amazon Video,buy
496243,Apple TV Store,buy
496243,Google Play Movies,buy
496243,YouTube,buy
496243,Fandango At Home,buy
263115,Disney Plus,flatrate
263115,HBO Max,flatrate
263115,HBO Max Amazon Channel,flatrate
263115,Amazon Video,rent
263115,Apple TV Store,rent
263115,Google Play Movies,rent
263115,YouTube,rent
263115,Fandango At Home,rent
263115,Amazon Video,buy
263115,Apple TV Store,buy
263115,Google Play Movies,buy
263115,YouTube,buy
263115,Fandango At Home,buy
862,Disney Plus,flatrate
862,Hulu,flatrate
862,Amazon Video,rent
862,Apple TV Store,rent
862,Google Play Movies,rent
862,YouTube,rent
862,Fandango At Home,rent
862,Amazon Video,buy
862,Apple TV Store,buy
862,Google Play Movies,buy
862,YouTube,buy
862,Fandango At Home,buy
585,Disney Plus,flatrate
585,Amazon Video,rent
585,Apple TV Store,rent
585,Google Play Movies,rent
585,YouTube,rent
585,Fandango At Home,rent
585,Amazon Video,buy
585,Apple TV Store,buy
585,Google Play Movies,buy
585,YouTube,buy
585,Fandango At Home,buy
281957,Hulu,flatrate
281957,Amazon Video,rent
281957,Apple TV Store,rent
281957,Google Play Movies,rent
281957,YouTube,rent
281957,Fandango At Home,rent
281957,Amazon Video,buy
281957,Apple TV Store,buy
281957,Google Play Movies,buy
281957,YouTube,buy
281957,Fandango At Home,buy
12,Disney Plus,flatrate
12,Hulu,flatrate
12,Amazon Video,rent
12,Apple TV Store,rent
12,Google Play Movies,rent
12,YouTube,rent
12,Fandango At Home,rent
12,Amazon Video,buy
12,Google Play Movies,buy
12,YouTube,buy
12,Fandango At Home,buy
37165,fuboTV,flatrate
37165,MGM+ Amazon Channel,flatrate
37165,Peacock Premium,flatrate
37165,MGM Plus,flatrate
37165,Philo,flatrate
37165,Peacock Premium Plus,flatrate
37165,Amazon Video,rent
37165,Apple TV Store,rent
37165,Google Play Movies,rent
37165,YouTube,rent
37165,Fandango At Home,rent
37165,JustWatch TV,rent
37165,Spectrum On Demand,rent
37165,Plex,rent
37165,Amazon Video,buy
37165,Apple TV Store,buy
37165,Google Play Movies,buy
37165,YouTube,buy
37165,Fandango At Home,buy
346364,HBO Max,flatrate
346364,HBO Max Amazon Channel,flatrate
346364,Cinemax Amazon Channel,flatrate
346364,Cinemax Apple TV Channel,flatrate
346364,Amazon Video,rent
346364,Apple TV Store,rent
346364,Google Play Movies,rent
346364,YouTube,rent
346364,Fandango At Home,rent
346364,Plex,rent
346364,Amazon Video,buy
346364,Apple TV Store,buy
346364,Google Play Movies,buy
346364,YouTube,buy
346364,Fandango At Home,buy
210577,YouTube TV,flatrate
210577,Amazon Video,rent
210577,Apple TV Store,rent
210577,Google Play Movies,rent
210577,YouTube,rent
210577,Fandango At Home,rent
210577,Amazon Video,buy
210577,Apple TV Store,buy
210577,Google Play Movies,buy
210577,YouTube,buy
210577,Fandango At Home,buy
49051,HBO Max,flatrate
49051,HBO Max Amazon Channel,flatrate
49051,YouTube TV,flatrate
49051,Amazon Video,rent
49051,Apple TV Store,rent
49051,Google Play Movies,rent
49051,YouTube,rent
49051,Fandango At Home,rent
49051,Spectrum On Demand,rent
49051,Plex,rent
49051,Amazon Video,buy
49051,Apple TV Store,buy
49051,Google Play Movies,buy
49051,YouTube,buy
49051,Fandango At Home,buy
9806,Disney Plus,flatrate
9806,Amazon Video,rent
9806,Apple TV Store,rent
9806,Google Play Movies,rent
9806,YouTube,rent
9806,Fandango At Home,rent
9806,Amazon Video,buy
9806,Apple TV Store,buy
9806,Google Play Movies,buy
9806,YouTube,buy
9806,Fandango At Home,buy
10681,Disney Plus,flatrate
10681,Amazon Video,rent
10681,Apple TV Store,rent
10681,Google Play Movies,rent
10681,YouTube,rent
10681,Fandango At Home,rent
10681,Amazon Video,buy
10681,Apple TV Store,buy
10681,Google Play Movies,buy
10681,YouTube,buy
10681,Fandango At Home,buy
12444,HBO Max,flatrate
12444,HBO Max Amazon Channel,flatrate
